Id,Sales
170,7306.9927
171,7386.2925
172,7440.352
173,7482.7563
174,7416.157
175,7557.152
176,7592.489
177,7515.2075
178,7280.6333
179,7637.4297
180,7774.3345
181,7380.4326
182,7524.4795
183,7322.657
184,7427.5903
185,7236.799
186,7441.414
187,7309.438
188,7605.133
189,7482.1104
190,7553.957
191,7558.763
192,7328.326
193,7521.682
194,8281.852
195,7716.2354
196,7358.2886
197,7166.8037
198,7398.903
199,7641.5493
200,7391.595
201,7831.8657
202,8571.642
203,7204.7017
204,7323.8276
205,7595.831
206,7294.2417
207,7588.309
208,7400.5044
209,7443.774
210,7276.6885
211,7461.8604
212,7434.293
213,7501.6895
214,7595.1006
215,7416.011
216,7392.794
217,7465.9688
218,7302.475
219,7307.025
220,7538.6445
221,7344.281
222,7401.373
223,7473.7876
224,7373.7583
225,7322.9326
226,7482.1626
227,7463.6133
228,7584.5156
229,7425.152
230,7464.6284
231,7353.1157
232,7216.023
233,7429.702
234,7438.6133
235,7308.8833
236,7293.173
237,7602.2476
238,7456.491
239,7603.4316
240,7449.5938
241,7347.265
242,7338.5356
243,7298.2324
244,7648.525
245,7319.5015
246,7564.299
247,8011.4697
248,7511.9727
249,7458.4233
250,7283.681
251,7300.6885
252,7488.765
253,7255.066
254,7424.411
255,7681.538
256,7358.122
257,8014.8843
258,7865.62
259,7324.2734
260,7471.4756
261,7345.1743
262,7442.717
263,7346.585
264,7749.796
265,7491.4634
266,7564.7656
267,7294.275
268,7486.5693
269,7293.4497
270,7597.5386
271,7447.8154
272,7383.0884
273,7458.8013
274,7391.3643
275,7543.3525
276,7639.825
277,7380.973
278,7660.867
279,7452.508
280,7603.652
281,7325.17
282,7311.135
283,7320.642
284,7634.449
285,7418.957
286,7526.6226
287,7427.751
288,7595.933
289,7279.8726
290,7541.0396
291,7386.3867
292,7255.4863
293,7987.872
294,8203.791
295,7453.508
296,7480.9795
297,7621.5796
298,7672.97
299,7729.3677
300,7361.584
301,7491.2886
302,7375.457
303,7568.432
304,7274.557
305,7336.5117
306,7336.2593
307,7357.634
308,7503.22
309,7319.7295
310,7274.4897
311,7402.2876
312,7230.7593
313,7279.2305
314,7336.793
315,7418.0186
316,7597.71
317,7593.519
318,7439.6353
319,7437.7085
320,7414.3574
321,7716.3086
322,7516.2295
323,7344.5034
324,7271.383
325,7606.427
326,7298.2705
327,7471.8477
328,7222.613
329,7318.8403
330,7503.153
331,7375.0645
332,7341.0005
333,7573.723
334,7656.9644
335,7797.6133
336,7346.5234
337,7654.3403
338,7220.2783
339,7342.2505
340,7418.5464
341,7248.9434
342,7549.833
343,7323.5107
344,7333.232
345,7622.457
346,7690.2383
347,7551.0576
348,7356.3984
349,7327.318
350,7556.6895
351,7507.3145
352,7384.5503
353,7292.975
354,7477.27
355,7618.5366
356,7286.1367
357,7404.4316
358,7483.491
359,7539.089
360,7907.3027
361,7388.777
362,7851.4526
363,7471.0127
364,7348.5996
365,7229.355
366,7385.375
367,7408.7593
368,7307.122
369,7502.014
370,7294.6978
371,7279.335
372,7479.225
373,7209.762
374,7536.7207
375,7455.7197
376,7495.2065
377,7535.327
378,7321.8115
379,7626.2925
380,7461.1797
381,7326.685
382,7332.77
383,7338.3706
384,7689.749
385,7438.441
386,7306.2974
387,7457.2246
388,7559.166
389,7443.9014
390,7393.1265
391,7578.2314
392,7365.3804
393,7359.8193
394,7349.685
395,7633.3516
396,7351.506
397,7378.586
398,7302.619
399,7320.1807
400,7258.696
401,7349.6807
402,7552.462
403,7514.1987
404,7735.862
405,7727.4497
406,7545.9385
407,7296.5264
408,7333.454
409,7771.9673
410,7681.0444
411,7474.8916
412,7571.5977
413,7579.899
414,7367.685
415,7270.8496
416,7763.4683
417,7346.598
418,7410.4814
419,7416.9644
420,7139.8394
421,7738.8535
422,7376.424
423,7317.3086
424,7322.88
425,7342.748
426,7433.6104
427,7499.945
428,7439.354
429,7310.823
430,7296.0215
431,7255.8804
432,7212.356
433,7489.311
434,8361.249
435,7316.3525
436,7372.661
437,7419.2485
438,7333.8394
439,7326.9834
440,7292.9277
441,7272.6025
442,7496.424
443,7474.8037
444,7243.892
445,7588.6333
446,7355.873
447,7326.7144
448,7537.7725
449,7545.3643
450,7695.884
451,7326.5503
452,7450.84
453,7285.6895
454,7365.0566
455,7964.133
456,7629.9897
457,7433.7124
458,7292.941
459,7307.695
460,7406.7573
461,7305.184
462,7675.9956
463,7323.547
464,7359.907
465,7483.1523
466,7279.2983
467,7429.086
468,7422.92
469,7501.581
470,7478.6055
471,7263.2773
472,7375.8125
473,7432.0503
474,7625.8
475,7607.701
476,7456.6323
477,7271.813
478,7510.3696
479,7370.7197
480,7312.962
481,7520.907
482,7507.363
483,7413.1855
484,7356.877
485,7411.779
486,7487.532
487,7348.7734
488,7455.512
489,7481.598
490,7379.5723
491,7612.3247
492,7394.418
493,7310.9434
494,7766.4424
495,7367.678
496,7237.047
497,7549.4136
498,7612.295
499,7679.268
500,7303.6953
501,7374.8125
502,7404.8833
503,7503.621
504,7388.379
505,7502.8633
506,7199.839
507,7372.564
508,7408.189
509,7364.2925
510,7287.2437
511,7477.9507
512,7577.8564
513,7319.4653
514,7547.636
515,7407.7563
516,7579.426
517,7285.194
518,7432.496
519,7389.416
520,7492.8433
521,7587.956
522,7274.169
523,7514.3237
524,7494.129
525,7477.7637
526,7311.0645
527,7243.948
528,7456.718
529,7438.2275
530,7574.0815
531,7476.66
532,7362.7866
533,7560.4697
534,7429.3364
535,7423.983
536,7516.76
537,7331.873
538,7557.672
539,7710.093
540,7549.1533
541,7294.7036
542,7347.606
543,7273.5527
544,0.0
545,7537.974
546,7329.335
547,7593.1357
548,7260.458
549,7458.988
550,7426.201
551,7697.479
552,7288.0137
553,7369.263
554,7340.993
555,7511.717
556,7333.1455
557,7491.7217
558,7541.323
559,7663.242
560,7455.365
561,7488.196
562,7409.592
563,7292.9478
564,7333.5864
565,7699.2617
566,7623.135
567,7388.722
568,8091.847
569,7382.9956
570,7304.805
571,7379.8384
572,7589.07
573,7600.56
574,7428.593
575,7515.814
576,7514.732
577,7490.2314
578,7385.0015
579,7370.5957
580,7339.8403
581,7311.3413
582,7260.7812
583,7312.709
584,7574.8066
585,8085.8975
586,7414.7695
587,7336.513
588,7458.351
589,7235.6157
590,7430.961
591,7259.7773
592,7616.2393
593,7387.9526
594,7423.231
595,7906.5283
596,7792.819
597,7388.5923
598,7454.6562
599,7239.3535
600,7391.7964
601,7363.8306
602,7590.425
603,7306.3623
604,7253.2393
605,7368.4106
606,7361.464
607,7499.569
608,7403.9546
609,7232.3613
610,7484.0576
611,7504.516
612,7492.5527
613,7284.931
614,7273.2734
615,7500.277
616,7256.506
617,7663.841
618,7314.612
619,7316.214
620,7455.4766
621,7391.2915
622,7289.6724
623,7396.4634
624,7426.9146
625,7660.817
626,7633.8086
627,7375.3994
628,7264.5537
629,7389.9336
630,7551.969
631,7347.3115
632,7361.3467
633,7387.094
634,7810.248
635,7488.787
636,7416.833
637,7484.5146
638,7277.698
639,7631.731
640,7340.372
641,7855.6245
642,7412.652
643,7347.9785
644,7331.0703
645,7227.0977
646,7525.774
647,8289.302
648,7279.813
649,7312.74
650,7629.239
651,7438.766
652,7435.896
653,7538.407
654,7381.7534
655,7339.9263
656,7288.4106
657,7638.4106
658,7382.7437
659,7467.8413
660,7460.6787
661,7300.7974
662,7463.2993
663,7374.445
664,7229.379
665,7601.6455
666,7556.2617
667,7295.3174
668,7505.5503
669,7453.759
670,7278.693
671,7653.36
672,7399.056
673,7573.208
674,7286.1816
675,7314.324
676,7436.0615
677,0.0
678,7532.67
679,7260.318
680,7440.4453
681,7321.004
682,7340.066
683,7370.745
684,7455.1577
685,7434.2603
686,7558.448
687,7360.7866
688,7522.4526
689,7423.239
690,7553.2705
691,7639.023
692,7458.2114
693,7208.4688
694,7387.8364
695,7477.758
696,7277.9863
697,7771.017
698,7356.0195
699,7523.679
700,7710.28
701,7416.252
702,7257.4746
703,7702.7017
704,7700.1763
705,7361.0845
706,7563.0186
707,7674.197
708,7371.7534
709,7332.9395
710,7479.8896
711,7345.3
712,7374.3022
713,7492.4243
714,7305.7085
715,7419.6606
716,7478.5986
717,7412.551
718,7516.5527
719,7376.043
720,7429.894
721,7238.0176
722,7536.064
723,7462.198
724,7411.4277
725,7455.4053
726,7466.271
727,7642.609
728,7379.4604
729,7310.805
730,7397.6484
731,7499.3486
732,7458.2544
733,7307.8696
734,7282.083
735,7525.3584
736,7472.768
737,7374.3145
738,7526.615
739,7431.5654
740,7425.572
741,7288.6797
742,7240.6416
743,7425.041
744,7455.4907
745,7430.257
746,7615.0293
747,7530.3
748,7327.593
749,7610.95
750,7227.296
751,7196.2983
752,7438.268
753,7794.5186
754,7543.866
755,7476.0737
756,7299.6475
757,7471.7344
758,7628.1636
759,7354.895
760,7541.725
761,7374.0586
762,7313.5903
763,7344.546
764,7357.485
765,7396.5186
766,7281.211
767,7300.715
768,7286.2456
769,7491.046
770,7485.237
771,7300.7153
772,7396.9336
773,7438.387
774,7324.4473
775,7308.5386
776,7561.5137
777,7500.7686
778,7378.6177
779,7237.2637
780,7912.4
781,7416.397
782,7321.3877
783,7560.471
784,7533.8667
785,7454.5625
786,7395.073
787,7520.6855
788,7613.192
789,7911.172
790,7282.495
791,7288.0093
792,7323.1255
793,7443.09
794,7360.346
795,7524.048
796,7581.4756
797,7377.7573
798,7280.5405
799,7368.084
800,7512.7095
801,7313.022
802,7453.0874
803,7252.9375
804,7464.165
805,7513.0977
806,7499.61
807,7542.964
808,7415.4336
809,7222.5815
810,7421.157
811,7505.646
812,7564.164
813,7498.9146
814,7492.629
815,7406.814
816,7278.918
817,7647.4595
818,7280.967
819,7791.0264
820,7372.241
821,7268.7114
822,7426.5747
823,7405.0234
824,7463.896
825,7518.1284
826,7234.2744
827,7295.616
828,7423.7876
829,7551.4897
830,7693.6025
831,7336.9224
832,7393.625
833,7462.6816
834,7417.566
835,7327.4
836,7671.4644
837,7560.1147
838,7807.348
839,7262.6924
840,7342.687
841,0.0
842,7504.7954
843,7344.827
844,7658.2295
845,7459.2197
846,7305.864
847,7324.9243
848,7267.859
849,7339.697
850,7380.4487
851,7296.228
852,7338.8237
853,7706.5806
854,7475.2485
855,8416.8955
856,7408.5522
857,7279.616
858,7443.4507
859,7602.677
860,7337.336
861,7412.9316
862,7360.554
863,7538.7373
864,7525.4185
865,7308.5967
866,7329.392
867,7443.6226
868,7525.908
869,7418.393
870,7551.29
871,7361.7607
872,7280.4116
873,7346.675
874,7622.342
875,7729.64
876,7636.922
877,7473.4375
878,7305.2666
879,7368.104
880,7248.0303
881,7527.125
882,7669.8237
883,7627.729
884,7378.2744
885,7311.8335
886,7279.2227
887,7327.259
888,7655.6826
889,7449.8735
890,7318.0757
891,7332.3213
892,7479.0405
893,7255.038
894,7478.255
895,7247.5464
896,7416.256
897,7426.1636
898,7339.908
899,7471.2427
900,7397.3633
901,7283.7803
902,7435.048
903,7450.5327
904,7689.079
905,7396.721
906,7548.743
907,7473.9766
908,7624.672
909,7430.1953
910,7607.052
911,7298.596
912,7309.74
913,7377.9766
914,7379.845
915,7582.9604
916,7474.1475
917,7340.846
918,7506.0605
919,7441.925
920,7621.218
921,7223.9
922,7837.584
923,7276.037
924,7386.2363
925,7539.29
926,7328.3706
927,7366.0093
928,7409.56
929,7456.174
930,7307.2837
931,7298.6807
932,7514.801
933,7492.6313
934,7469.2827
935,7286.8447
936,7483.8745
937,7716.203
938,7429.421
939,7315.023
940,7425.6406
941,7406.731
942,7451.5205
943,7469.6235
944,7248.398
945,7546.0835
946,7380.7837
947,7412.627
948,7417.393
949,7292.146
950,7368.6006
951,7332.2017
952,7483.3013
953,7606.5957
954,7321.116
955,7275.3896
956,7394.64
957,7354.529
958,7334.001
959,7529.9854
960,7440.3086
961,7469.591
962,7343.69
963,7291.9136
964,7412.4385
965,7522.832
966,7585.6494
967,7527.108
968,7528.043
969,7353.4966
970,7560.7656
971,7343.5586
972,7486.764
973,7562.681
974,7422.342
975,7644.802
976,7564.8125
977,7523.3286
978,7349.7686
979,7461.0576
980,7500.331
981,7437.941
982,7252.8604
983,7330.4785
984,7520.3438
985,7447.315
986,7268.809
987,7574.985
988,7447.844
989,7368.2373
990,7355.824
991,7324.0083
992,7454.531
993,7465.84
994,7434.2983
995,7312.415
996,7300.202
997,7421.3467
998,7209.9287
999,7427.8594
1000,7306.1885
1001,7580.2334
1002,7478.4165
1003,7406.5024
1004,7580.917
1005,7349.9985
1006,7305.5684
1007,7692.048
1008,7410.961
1009,7520.1934
1010,7511.4453
1011,7312.5967
1012,7368.695
1013,7342.6724
1014,7476.202
1015,7830.41
1016,7354.251
1017,7192.063
1018,7315.896
1019,7500.5
1020,7603.375
1021,7411.174
1022,7472.7554
1023,7305.218
1024,7332.509
1025,7192.526
1026,7284.1323
1027,7369.389
1028,7422.794
1029,7457.1895
1030,7382.051
1031,7523.31
1032,7589.0063
1033,7498.0625
1034,7271.552
1035,7611.7515
1036,7809.3755
1037,7374.6265
1038,7491.3975
1039,7305.4897
1040,7399.2026
1041,7234.1714
1042,7474.2227
1043,7318.1914
1044,7579.4546
1045,7465.4365
1046,7554.9844
1047,7543.913
1048,7316.8345
1049,7557.326
1050,8284.581
1051,7751.1074
1052,7370.501
1053,7164.811
1054,7371.6406
1055,7658.6943
1056,7376.9395
1057,7798.474
1058,8549.887
1059,7195.6206
1060,7339.956
1061,7581.043
1062,7290.9746
1063,7605.454
1064,7400.9214
1065,7445.0605
1066,7261.2153
1067,7463.087
1068,7418.1934
1069,7484.5444
1070,7634.436
1071,7398.453
1072,7375.8906
1073,7451.41
1074,7329.514
1075,7290.375
1076,7524.086
1077,7328.5986
1078,7386.1914
1079,7457.2197
1080,7356.9976
1081,7312.307
1082,7458.667
1083,7463.398
1084,7568.3716
1085,7408.007
1086,7438.95
1087,7339.437
1088,7202.7085
1089,7400.6694
1090,7427.374
1091,7297.392
1092,7284.092
1093,7618.8564
1094,7463.346
1095,7648.5327
1096,7423.9155
1097,7336.321
1098,7320.759
1099,7286.7407
1100,7664.9673
1101,7310.4204
1102,7547.1533
1103,8032.9927
1104,7508.0654
1105,7423.5234
1106,7280.6294
1107,7277.9893
1108,7460.838
1109,7232.948
1110,7437.8115
1111,7684.2637
1112,7329.8354
1113,8047.19
1114,7918.8003
1115,7298.006
1116,7445.5254
1117,7341.9487
1118,7426.4165
1119,7328.762
1120,7730.8022
1121,7479.8022
1122,7588.9307
1123,7287.3496
1124,7451.9795
1125,7281.449
1126,7581.3945
1127,7442.144
1128,7364.42
1129,7441.898
1130,7378.421
1131,7530.781
1132,7622.6797
1133,7363.4155
1134,7675.607
1135,7448.513
1136,7589.777
1137,7321.9443
1138,7326.6763
1139,7333.8105
1140,7701.0938
1141,7392.6133
1142,7507.2085
1143,7428.3545
1144,7587.806
1145,7267.3667
1146,7523.894
1147,7381.1113
1148,7247.9487
1149,8022.913
1150,8172.772
1151,7488.741
1152,7501.22
1153,7636.0176
1154,7678.3857
1155,7712.6943
1156,7343.7905
1157,7479.563
1158,7354.954
1159,7561.6084
1160,7251.807
1161,7336.805
1162,7331.5005
1163,7343.1597
1164,7468.388
1165,7307.641
1166,7279.239
1167,7398.3804
1168,7221.678
1169,7267.2305
1170,7318.081
1171,7426.294
1172,7598.7373
1173,7577.375
1174,7425.077
1175,7410.2354
1176,7410.45
1177,7728.473
1178,7506.002
1179,7331.4473
1180,7262.302
1181,7589.2817
1182,7286.779
1183,7440.435
1184,7199.913
1185,7311.545
1186,7535.962
1187,7360.4087
1188,7326.345
1189,7557.579
1190,7629.299
1191,7776.1294
1192,7360.684
1193,7638.197
1194,7197.579
1195,7330.25
1196,7387.731
1197,7240.8457
1198,7520.417
1199,7304.466
1200,7321.701
1201,7598.966
1202,7684.4854
1203,7533.6196
1204,7330.8315
1205,7314.381
1206,7539.544
1207,7489.7563
1208,7378.169
1209,7283.894
1210,7452.2573
1211,7645.5957
1212,7274.1367
1213,7383.5737
1214,7482.074
1215,7520.2827
1216,7896.8257
1217,7377.261
1218,7878.185
1219,7454.8687
1220,7337.2886
1221,7210.3833
1222,7381.19
1223,7392.615
1224,7297.788
1225,7485.1104
1226,7285.6167
1227,7263.5347
1228,7462.3213
1229,7198.2705
1230,7522.162
1231,7438.1616
1232,7510.2534
1233,7520.6377
1234,7304.49
1235,7600.6143
1236,7446.6216
1237,7314.2993
1238,7316.626
1239,7329.2896
1240,7681.058
1241,7427.2017
1242,7293.912
1243,7451.277
1244,7550.344
1245,7433.5674
1246,7375.2607
1247,7554.77
1248,7357.6816
1249,7350.921
1250,7352.8247
1251,7610.7725
1252,7358.5317
1253,7363.753
1254,7313.135
1255,7308.6885
1256,7247.204
1257,7345.686
1258,7536.3184
1259,7541.2573
1260,7716.862
1261,7754.8794
1262,7528.793
1263,7284.793
1264,7322.143
1265,7728.9194
1266,7663.101
1267,7508.4907
1268,7546.8564
1269,7567.803
1270,7350.633
1271,7259.116
1272,7743.0513
1273,7340.701
1274,7410.782
1275,7402.309
1276,7147.631
1277,7769.6436
1278,7360.28
1279,7294.4043
1280,7311.773
1281,7317.181
1282,7416.4653
1283,7535.589
1284,7419.859
1285,7299.717
1286,7286.9404
1287,7252.0566
1288,7201.249
1289,7467.606
1290,8346.571
1291,7302.303
1292,7338.3257
1293,7405.711
1294,7322.733
1295,7315.374
1296,7276.2783
1297,7268.728
1298,7480.28
1299,7453.9927
1300,7234.811
1301,7589.9263
1302,7393.096
1303,7315.199
1304,7523.3813
1305,7553.164
1306,7678.3706
1307,7365.5967
1308,7446.425
1309,7269.0396
1310,7353.3228
1311,7971.167
1312,7613.8457
1313,7416.5674
1314,7284.311
1315,7290.8613
1316,7389.7046
1317,7282.3237
1318,7658.85
1319,7320.3213
1320,7350.9233
1321,7465.4023
1322,7263.882
1323,7403.519
1324,7449.3936
1325,7485.4375
1326,7461.0474
1327,7249.8477
1328,7361.157
1329,7415.9062
1330,7620.772
1331,7579.195
1332,7434.8125
1333,7281.299
1334,7494.8647
1335,7350.6157
1336,7301.47
1337,7485.931
1338,7486.9214
1339,7384.953
1340,7337.304
1341,7400.5396
1342,7472.8765
1343,7337.0396
1344,7438.839
1345,7465.4546
1346,7417.448
1347,7596.1807
1348,7379.7627
1349,7289.023
1350,7774.708
1351,7355.597
1352,7214.3477
1353,7532.268
1354,7597.737
1355,7736.9937
1356,7294.7114
1357,7358.5137
1358,7390.2275
1359,7475.594
1360,7362.0503
1361,7520.6455
1362,7183.189
1363,7385.256
1364,7389.733
1365,7351.7695
1366,7298.929
1367,7450.4775
1368,7625.8
1369,7307.0796
1370,7535.673
1371,7452.0566
1372,7603.7114
1373,7276.113
1374,7430.4775
1375,7374.7607
1376,7475.285
1377,7570.8237
1378,7251.9233
1379,7491.8
1380,7492.2144
1381,7464.1675
1382,7299.331
1383,7240.8677
1384,7493.4653
1385,7434.036
1386,7547.2627
1387,7461.596
1388,7339.9263
1389,7549.3794
1390,7434.5522
1391,7459.627
1392,7502.2017
1393,7338.55
1394,7540.9985
1395,7701.3984
1396,7523.475
1397,7278.0537
1398,7379.0625
1399,7264.4717
1400,0.0
1401,7538.7373
1402,7316.2603
1403,7576.666
1404,7251.377
1405,7455.998
1406,7411.546
1407,7701.509
1408,7273.6587
1409,7353.316
1410,7351.914
1411,7486.038
1412,7318.49
1413,7474.62
1414,7524.178
1415,7651.759
1416,7433.8853
1417,7458.3047
1418,7392.6885
1419,7276.298
1420,7316.5337
1421,7715.003
1422,7633.6665
1423,7371.5767
1424,8046.36
1425,7363.109
1426,7295.724
1427,7388.393
1428,7564.265
1429,7639.8955
1430,7414.155
1431,7521.3555
1432,7504.07
1433,7475.6733
1434,7376.5293
1435,7352.026
1436,7362.215
1437,7297.886
1438,7237.921
1439,7316.9785
1440,7566.3755
1441,8086.118
1442,7397.7173
1443,7324.1274
1444,7464.535
1445,7223.6157
1446,7414.0576
1447,7256.726
1448,7598.681
1449,7373.297
1450,7406.327
1451,7951.841
1452,7768.8184
1453,7365.874
1454,7440.0977
1455,7228.247
1456,7373.789
1457,7352.0967
1458,7574.281
1459,7291.6562
1460,7241.2393
1461,7392.4307
1462,7357.4697
1463,7483.742
1464,7394.2
1465,7220.3613
1466,7465.9775
1467,7492.4
1468,7505.6196
1469,7295.179
1470,7279.2744
1471,7478.951
1472,7247.425
1473,7643.2427
1474,7311.5605
1475,7304.722
1476,7442.223
1477,7381.1704
1478,7280.5913
1479,7400.4004
1480,7460.513
1481,7633.2324
1482,7654.0493
1483,7371.492
1484,7252.8203
1485,7372.4956
1486,7552.4043
1487,7324.4507
1488,7373.308
1489,7370.1904
1490,7801.573
1491,7517.9756
1492,7399.929
1493,7467.369
1494,7268.617
1495,7605.8555
1496,7332.397
1497,7890.4243
1498,7397.74
1499,7343.984
1500,7316.1523
1501,7210.4478
1502,7514.534
1503,8273.635
1504,7259.538
1505,7280.7095
1506,7629.795
1507,7432.027
1508,7418.458
1509,7527.168
1510,7372.0654
1511,7325.2705
1512,7275.535
1513,7620.9727
1514,7375.572
1515,7458.7783
1516,7441.806
1517,7291.7163
1518,7448.6436
1519,7362.1987
1520,7226.1533
1521,7584.5
1522,7583.3203
1523,7282.9316
1524,7474.5547
1525,7442.6304
1526,7267.201
1527,7633.5234
1528,7378.8477
1529,7540.3438
1530,7278.644
1531,7311.2725
1532,7418.916
1533,0.0
1534,7515.2324
1535,7261.1875
1536,7405.469
1537,7298.3047
1538,7327.1934
1539,7347.885
1540,7420.343
1541,7432.375
1542,7540.6987
1543,7344.926
1544,7505.9717
1545,7408.68
1546,7564.659
1547,7621.0796
1548,7441.066
1549,7205.417
1550,7373.1807
1551,7460.46
1552,7269.0024
1553,7750.503
1554,7341.364
1555,7517.3945
1556,7704.5586
1557,7381.494
1558,7245.0557
1559,7750.797
1560,7682.185
1561,7349.351
1562,7625.1514
1563,7657.5737
1564,7355.99
1565,7313.3843
1566,7457.3086
1567,7356.8315
1568,7359.647
1569,7464.3555
1570,7287.0146
1571,7407.275
1572,7465.777
1573,7420.0537
1574,7536.793
1575,7361.4585
1576,7420.146
1577,7226.526
1578,7521.506
1579,7437.3335
1580,7394.499
1581,7420.429
1582,7448.0366
1583,7632.321
1584,7355.272
1585,7315.637
1586,7377.729
1587,7469.6494
1588,7458.512
1589,7296.374
1590,7279.0312
1591,7507.921
1592,7459.8247
1593,7361.4795
1594,7508.0464
1595,7415.4214
1596,7440.868
1597,7274.7363
1598,7217.9424
1599,7417.119
1600,7427.3994
1601,7439.536
1602,7641.502
1603,7541.59
1604,7304.7324
1605,7580.8496
1606,7214.9106
1607,7179.6484
1608,7418.291
1609,7775.9536
1610,7520.482
1611,7465.4253
1612,7321.391
1613,7457.84
1614,7645.3086
1615,7364.419
1616,7524.167
1617,7360.243
1618,7301.857
1619,7335.465
1620,7324.6665
1621,7364.592
1622,7271.8374
1623,7292.945
1624,7274.2456
1625,7476.7876
1626,7496.186
1627,7300.622
1628,7376.5337
1629,7421.2417
1630,7339.088
1631,7299.4575
1632,7550.907
1633,7493.3545
1634,7363.9624
1635,7214.5645
1636,7947.441
1637,7412.4897
1638,7334.8003
1639,7599.807
1640,7508.1885
1641,7466.8647
1642,7377.928
1643,7516.517
1644,7630.3027
1645,7971.6157
1646,7287.849
1647,7288.3506
1648,7300.1094
1649,7433.5317
1650,7345.6904
1651,7505.4653
1652,7581.18
1653,7363.102
1654,7257.68
1655,7369.3667
1656,7495.564
1657,7291.617
1658,7446.1333
1659,7243.953
1660,7456.097
1661,7523.617
1662,7479.587
1663,7587.097
1664,7398.5303
1665,7213.5005
1666,7404.2534
1667,7474.46
1668,7547.49
1669,7478.4194
1670,7475.0713
1671,7437.86
1672,7267.811
1673,7623.438
1674,7271.8857
1675,7745.519
1676,7357.586
1677,7256.585
1678,7451.9717
1679,7387.8784
1680,7429.081
1681,7483.1523
1682,7211.414
1683,7274.1025
1684,7465.6143
1685,7575.232
1686,7677.459
1687,7309.449
1688,7371.323
1689,7495.141
1690,7406.4873
1691,7309.0273
1692,7660.1587
1693,7563.1714
1694,7786.931
1695,7253.6113
1696,7327.423
1697,0.0
1698,7525.545
1699,7350.0156
1700,7680.4614
1701,7444.661
1702,7286.7334
1703,7310.2686
1704,7271.925
1705,7328.205
1706,7413.1924
1707,7303.4697
1708,7311.6797
1709,7741.452
1710,7458.1035
1711,8395.142
1712,7396.3906
1713,7301.905
1714,7544.2334
1715,7663.252
1716,7390.524
1717,7474.457
1718,7376.79
1719,7570.9883
1720,7591.9087
1721,7374.915
1722,7370.228
1723,7484.891
1724,7572.757
1725,7488.6284
1726,7577.203
1727,7445.186
1728,7301.1294
1729,7403.6543
1730,7722.469
1731,7872.835
1732,7773.847
1733,7580.8496
1734,7374.692
1735,7379.2505
1736,7288.9014
1737,7595.577
1738,7814.9634
1739,7653.642
1740,7483.355
1741,7386.137
1742,7313.812
1743,7355.675
1744,7782.5947
1745,7533.0273
1746,7324.467
1747,7379.021
1748,7510.4287
1749,7256.6064
1750,7521.099
1751,7274.882
1752,7444.672
1753,7494.295
1754,7356.4575
1755,7503.442
1756,7465.3257
1757,7309.005
1758,7502.864
1759,7500.288
1760,7768.99
